,Usia,gender,gaji,anak
3793,44,P,3-5jt,1
3794,40,L,3-5jt,0
3795,33,P,3-5jt,3
3796,58,L,3-5jt,6
3797,56,P,3-5jt,3
3798,25,L,3-5jt,3
3799,30,L,3-5jt,4
3800,45,L,3-5jt,2
3801,25,P,3-5jt,6
3802,50,P,3-5jt,2
3803,18,L,3-5jt,3
3804,36,L,3-5jt,4
3805,37,P,3-5jt,6
3806,52,P,3-5jt,0
3807,58,L,3-5jt,0
3808,42,L,3-5jt,6
3809,39,P,3-5jt,5
3810,31,L,3-5jt,6
3811,21,L,3-5jt,6
3812,60,P,3-5jt,2
3813,42,P,3-5jt,6
3814,29,L,3-5jt,1
3815,26,P,3-5jt,4
3816,42,P,3-5jt,5
3817,59,L,3-5jt,1
3818,55,L,3-5jt,5
3819,40,P,3-5jt,4
3820,47,P,3-5jt,0
3821,56,P,3-5jt,0
3822,43,P,3-5jt,4
3823,58,L,3-5jt,1
3824,24,P,3-5jt,3
3825,29,L,3-5jt,3
3826,50,L,3-5jt,5
3827,54,L,3-5jt,2
3828,47,P,3-5jt,4
3829,48,L,3-5jt,2
3830,57,P,3-5jt,1
3831,51,L,3-5jt,1
3832,48,P,3-5jt,5
3833,32,L,3-5jt,4
3834,21,L,3-5jt,1
3835,18,P,3-5jt,3
3836,44,P,3-5jt,4
3837,18,L,3-5jt,1
3838,52,P,3-5jt,1
3839,40,L,3-5jt,3
3840,18,L,3-5jt,2
3841,18,P,3-5jt,4
3842,59,L,3-5jt,6
3843,45,L,3-5jt,3
3844,33,L,3-5jt,2
3845,53,P,3-5jt,1
3846,24,P,3-5jt,0
3847,38,L,3-5jt,6
3848,51,P,3-5jt,6
3849,50,L,3-5jt,4
3850,18,L,3-5jt,0
3851,40,L,3-5jt,4
3852,40,L,3-5jt,0
3853,41,L,3-5jt,0
3854,59,L,3-5jt,6
3855,37,P,3-5jt,2
3856,51,L,3-5jt,0
3857,60,P,3-5jt,1
3858,53,L,3-5jt,4
3859,39,P,3-5jt,2
3860,33,L,3-5jt,6
3861,29,L,3-5jt,1
3862,55,P,3-5jt,4
3863,38,L,3-5jt,0
3864,52,P,3-5jt,1
3865,58,P,3-5jt,1
3866,54,P,3-5jt,6
3867,39,L,3-5jt,2
3868,34,P,3-5jt,6
3869,49,P,3-5jt,3
3870,20,P,3-5jt,5
3871,38,P,3-5jt,6
3872,27,L,3-5jt,1
3873,52,P,3-5jt,6
3874,45,L,3-5jt,0
3875,30,L,3-5jt,0
3876,19,L,3-5jt,0
3877,21,L,3-5jt,4
3878,20,P,3-5jt,3
3879,57,L,3-5jt,3
3880,42,P,3-5jt,3
3881,41,P,3-5jt,4
3882,24,P,3-5jt,0
3883,50,P,3-5jt,1
3884,34,L,3-5jt,5
3885,59,P,3-5jt,1
3886,21,P,3-5jt,1
3887,55,P,3-5jt,5
3888,17,L,3-5jt,6
3889,31,P,3-5jt,1
3890,23,P,3-5jt,2
3891,34,P,3-5jt,5
3892,47,L,3-5jt,3
3893,17,P,3-5jt,3
3894,48,L,3-5jt,0
3895,36,L,3-5jt,0
3896,44,L,3-5jt,0
3897,18,L,3-5jt,4
3898,60,L,3-5jt,6
3899,25,L,3-5jt,2
3900,22,P,3-5jt,0
3901,45,L,3-5jt,2
3902,55,P,3-5jt,4
3903,38,P,3-5jt,0
3904,32,P,3-5jt,6
3905,53,P,3-5jt,6
3906,18,P,3-5jt,4
3907,47,L,3-5jt,6
3908,19,P,3-5jt,2
3909,19,P,3-5jt,2
3910,45,P,3-5jt,6
3911,34,P,3-5jt,0
3912,30,P,3-5jt,1
3913,44,L,3-5jt,0
3914,17,L,3-5jt,0
3915,59,L,3-5jt,1
3916,22,P,3-5jt,4
3917,46,P,3-5jt,2
3918,58,L,3-5jt,4
3919,54,L,3-5jt,6
3920,29,P,3-5jt,5
3921,41,P,3-5jt,0
3922,24,P,3-5jt,3
3923,17,P,3-5jt,2
3924,18,P,3-5jt,3
3925,23,L,3-5jt,2
3926,25,L,3-5jt,2
3927,31,P,3-5jt,4
3928,41,P,3-5jt,6
3929,25,P,3-5jt,3
3930,51,P,3-5jt,3
3931,22,L,3-5jt,4
3932,38,P,3-5jt,5
3933,55,P,3-5jt,5
3934,20,L,3-5jt,6
3935,31,P,3-5jt,1
3936,18,P,3-5jt,1
3937,60,L,3-5jt,2
3938,47,P,3-5jt,6
3939,21,L,3-5jt,6
3940,56,P,3-5jt,6
3941,49,P,3-5jt,3
3942,53,P,3-5jt,0
3943,53,L,3-5jt,6
3944,19,P,3-5jt,6
3945,49,L,3-5jt,5
3946,43,L,3-5jt,5
3947,18,L,3-5jt,1
3948,25,L,3-5jt,6
3949,19,P,3-5jt,4
3950,25,P,3-5jt,0
3951,29,L,3-5jt,5
3952,23,P,3-5jt,3
3953,42,L,3-5jt,1
3954,35,L,3-5jt,0
3955,38,L,3-5jt,0
3956,48,L,3-5jt,4
3957,39,P,3-5jt,5
3958,51,L,3-5jt,1
3959,40,P,3-5jt,0
3960,50,L,3-5jt,3
3961,20,L,3-5jt,5
3962,41,L,3-5jt,6
3963,59,L,3-5jt,5
3964,22,L,3-5jt,4
3965,34,L,3-5jt,3
3966,51,L,3-5jt,3
3967,39,P,3-5jt,2
3968,39,L,3-5jt,2
3969,56,L,3-5jt,3
3970,33,P,3-5jt,0
3971,59,P,3-5jt,2
3972,57,P,3-5jt,0
3973,43,L,3-5jt,1
3974,28,L,3-5jt,6
3975,58,P,3-5jt,3
3976,41,L,3-5jt,6
3977,26,L,3-5jt,3
3978,33,P,3-5jt,0
3979,27,L,3-5jt,1
3980,53,P,3-5jt,0
3981,28,P,3-5jt,2
3982,29,P,3-5jt,4
3983,49,P,3-5jt,6
3984,35,L,3-5jt,5
3985,20,P,3-5jt,0
3986,47,P,3-5jt,5
3987,38,P,3-5jt,4
3988,35,L,3-5jt,3
3989,28,L,3-5jt,2
3990,34,P,3-5jt,1
3991,52,P,3-5jt,6
3992,20,P,3-5jt,4
3993,27,L,3-5jt,5
3994,25,L,3-5jt,6
3995,30,P,3-5jt,2
3996,45,L,3-5jt,1
3997,25,P,3-5jt,3
3998,46,P,3-5jt,2
3999,40,L,3-5jt,2
4000,37,P,3-5jt,4
4001,38,L,3-5jt,6
4002,24,P,3-5jt,4
4003,42,L,3-5jt,0
4004,34,L,3-5jt,2
4005,59,P,3-5jt,1
4006,38,P,3-5jt,0
4007,28,P,3-5jt,1
4008,39,L,3-5jt,0
4009,30,L,3-5jt,3
4010,39,L,3-5jt,1
4011,27,L,3-5jt,5
4012,36,L,3-5jt,5
4013,33,P,3-5jt,6
4014,57,P,3-5jt,5
4015,39,L,3-5jt,3
4016,37,P,3-5jt,0
4017,33,L,3-5jt,4
4018,57,L,3-5jt,6
4019,33,P,3-5jt,0
4020,37,P,3-5jt,5
4021,60,P,3-5jt,6
4022,54,L,3-5jt,3
4023,53,P,3-5jt,0
4024,26,P,3-5jt,2
4025,59,P,3-5jt,1
4026,21,P,3-5jt,6
4027,30,L,3-5jt,6
4028,19,P,3-5jt,6
4029,58,P,3-5jt,1
4030,55,P,3-5jt,2
4031,34,L,3-5jt,3
4032,60,P,3-5jt,3
4033,47,P,3-5jt,1
4034,59,L,3-5jt,2
4035,37,L,3-5jt,6
4036,38,P,3-5jt,2
4037,54,P,3-5jt,0
4038,49,P,3-5jt,0
4039,53,L,3-5jt,1
4040,40,P,3-5jt,4
4041,43,P,3-5jt,3
4042,38,P,3-5jt,5
4043,52,L,3-5jt,5
4044,53,P,3-5jt,0
4045,36,L,3-5jt,5
4046,21,L,3-5jt,0
4047,44,P,3-5jt,6
4048,19,P,3-5jt,2
4049,45,L,3-5jt,4
4050,37,P,3-5jt,0
4051,35,P,3-5jt,1
4052,30,L,3-5jt,2
4053,28,P,3-5jt,2
4054,43,P,3-5jt,3
4055,58,L,3-5jt,1
4056,25,L,3-5jt,2
4057,44,L,3-5jt,3
4058,49,P,3-5jt,6
4059,20,L,3-5jt,6
4060,46,L,3-5jt,1
4061,59,P,3-5jt,5
4062,20,P,3-5jt,6
4063,46,L,3-5jt,3
4064,35,P,3-5jt,0
4065,47,P,3-5jt,1
4066,18,P,3-5jt,3
4067,43,P,3-5jt,2
4068,44,P,3-5jt,1
4069,32,P,3-5jt,5
4070,27,P,3-5jt,5
4071,22,P,3-5jt,2
4072,33,P,3-5jt,2
4073,50,L,3-5jt,4
4074,21,P,3-5jt,6
4075,39,L,3-5jt,3
4076,22,P,3-5jt,1
4077,54,L,3-5jt,1
4078,53,L,3-5jt,1
4079,32,L,3-5jt,3
4080,32,L,3-5jt,4
4081,24,P,3-5jt,0
4082,50,P,3-5jt,4
4083,43,L,3-5jt,3
4084,48,L,3-5jt,4
4085,36,L,3-5jt,6
4086,34,L,3-5jt,6
4087,27,L,3-5jt,5
4088,22,L,3-5jt,2
4089,36,P,3-5jt,2
4090,37,L,3-5jt,1
4091,46,L,3-5jt,5
4092,30,L,3-5jt,4
4093,51,P,3-5jt,0
4094,35,L,3-5jt,2
4095,55,L,3-5jt,1
4096,29,P,3-5jt,4
4097,48,P,3-5jt,6
4098,59,P,3-5jt,5
4099,18,L,3-5jt,6
4100,36,P,3-5jt,3
4101,34,P,3-5jt,1
4102,40,L,3-5jt,4
4103,55,P,3-5jt,0
4104,21,P,3-5jt,1
4105,35,P,3-5jt,5
4106,37,P,3-5jt,2
4107,55,L,3-5jt,5
4108,57,P,3-5jt,0
4109,38,P,3-5jt,3
4110,23,L,3-5jt,1
4111,22,P,3-5jt,3
4112,45,L,3-5jt,4
4113,20,P,3-5jt,3
4114,51,P,3-5jt,2
4115,46,L,3-5jt,0
4116,43,L,3-5jt,6
4117,43,L,3-5jt,2
4118,20,P,3-5jt,6
4119,44,P,3-5jt,6
4120,31,L,3-5jt,3
4121,18,P,3-5jt,6
4122,31,P,3-5jt,6
4123,22,P,3-5jt,2
4124,55,P,3-5jt,0
4125,36,L,3-5jt,5
4126,23,P,3-5jt,3
4127,25,L,3-5jt,5
4128,42,P,3-5jt,4
4129,20,P,3-5jt,4
4130,57,L,3-5jt,4
4131,29,P,3-5jt,3
4132,26,L,3-5jt,4
4133,50,L,3-5jt,2
4134,52,P,3-5jt,6
4135,26,P,3-5jt,1
4136,18,P,3-5jt,1
4137,24,P,3-5jt,1
4138,36,L,3-5jt,0
4139,55,P,3-5jt,4
4140,52,L,3-5jt,0
4141,22,L,3-5jt,0
4142,54,L,3-5jt,4
4143,49,P,3-5jt,3
4144,35,L,3-5jt,6
4145,48,P,3-5jt,5
4146,37,P,3-5jt,2
4147,30,L,3-5jt,4
4148,60,P,3-5jt,1
4149,28,P,3-5jt,3
4150,38,L,3-5jt,1
4151,31,P,3-5jt,6
4152,32,L,3-5jt,5
4153,34,P,3-5jt,1
4154,30,P,3-5jt,2
4155,19,P,3-5jt,5
4156,38,L,3-5jt,2
4157,45,L,3-5jt,2
4158,45,L,3-5jt,4
4159,33,L,3-5jt,2
4160,53,L,3-5jt,4
4161,27,L,3-5jt,6
4162,35,P,3-5jt,2
4163,17,P,3-5jt,1
4164,38,P,3-5jt,5
4165,33,P,3-5jt,3
4166,18,L,3-5jt,1
4167,45,L,3-5jt,5
4168,20,P,3-5jt,3
4169,42,L,3-5jt,5
4170,29,P,3-5jt,1
4171,38,L,3-5jt,3
4172,26,L,3-5jt,5
4173,59,L,3-5jt,5
4174,49,L,3-5jt,5
4175,48,L,3-5jt,5
4176,43,P,3-5jt,1
4177,44,L,3-5jt,1
4178,59,P,3-5jt,4
4179,25,P,3-5jt,2
4180,43,L,3-5jt,4
4181,39,P,3-5jt,5
4182,24,P,3-5jt,4
4183,58,P,3-5jt,3
4184,41,P,3-5jt,0
4185,57,L,3-5jt,2
4186,35,P,3-5jt,6
4187,42,L,3-5jt,3
4188,17,L,3-5jt,4
4189,42,L,3-5jt,5
4190,26,P,3-5jt,5
4191,43,P,3-5jt,6
4192,41,P,3-5jt,2
4193,46,P,3-5jt,0
4194,56,P,3-5jt,6
4195,49,P,3-5jt,0
4196,49,L,3-5jt,3
4197,53,L,3-5jt,4
4198,60,L,3-5jt,6
4199,17,L,3-5jt,3
4200,28,L,3-5jt,2
4201,39,L,3-5jt,6
4202,20,P,3-5jt,3
4203,22,P,3-5jt,2
4204,51,L,3-5jt,2
4205,28,P,3-5jt,4
4206,26,L,3-5jt,0
4207,54,L,3-5jt,5
4208,20,P,3-5jt,4
4209,20,L,3-5jt,1
4210,58,P,3-5jt,4
4211,23,P,3-5jt,6
4212,24,P,3-5jt,6
4213,59,L,3-5jt,1
4214,52,P,3-5jt,2
4215,47,L,3-5jt,4
4216,56,P,3-5jt,6
4217,22,P,3-5jt,0
4218,46,P,3-5jt,3
4219,56,L,3-5jt,0
4220,37,L,3-5jt,4
4221,47,P,3-5jt,2
4222,53,P,3-5jt,4
4223,59,L,3-5jt,2
4224,23,P,3-5jt,2
4225,42,P,3-5jt,5
4226,37,L,3-5jt,1
4227,46,P,3-5jt,1
4228,59,P,3-5jt,5
4229,57,L,3-5jt,3
4230,30,L,3-5jt,1
4231,47,P,3-5jt,1
4232,48,L,3-5jt,5
4233,43,P,3-5jt,6
4234,34,P,3-5jt,2
4235,32,L,3-5jt,0
4236,41,L,3-5jt,4
4237,54,P,3-5jt,2
4238,60,P,3-5jt,4
4239,27,L,3-5jt,0
4240,36,P,3-5jt,6
4241,37,P,3-5jt,0
4242,19,L,3-5jt,2
4243,22,P,3-5jt,5
4244,50,P,3-5jt,3
4245,36,P,3-5jt,6
4246,35,P,3-5jt,3
4247,22,L,3-5jt,0
4248,42,L,3-5jt,1
4249,31,L,3-5jt,6
4250,49,P,3-5jt,6
4251,51,L,3-5jt,0
4252,57,L,3-5jt,1
4253,56,P,3-5jt,4
4254,48,L,3-5jt,3
4255,18,L,3-5jt,3
4256,54,P,3-5jt,3
4257,22,P,3-5jt,3
4258,43,P,3-5jt,3
4259,32,L,3-5jt,5
4260,50,P,3-5jt,3
4261,42,P,3-5jt,4
4262,24,L,3-5jt,3
4263,23,L,3-5jt,1
4264,58,P,3-5jt,6
4265,27,L,3-5jt,2
4266,48,P,3-5jt,5
4267,48,P,3-5jt,0
4268,60,P,3-5jt,5
4269,53,L,3-5jt,1
4270,17,L,3-5jt,2
4271,32,P,3-5jt,4
4272,60,P,3-5jt,6
4273,53,L,3-5jt,4
4274,36,P,3-5jt,0
4275,36,P,3-5jt,4
4276,20,L,3-5jt,1
4277,34,P,3-5jt,3
4278,46,P,3-5jt,1
4279,51,L,3-5jt,4
4280,22,P,3-5jt,2
4281,39,L,3-5jt,2
4282,53,P,3-5jt,4
4283,60,L,3-5jt,4
4284,29,P,3-5jt,0
4285,51,L,3-5jt,6
4286,60,L,3-5jt,6
4287,27,P,3-5jt,6
4288,28,P,3-5jt,2
4289,50,L,3-5jt,1
4290,58,L,3-5jt,5
4291,40,P,3-5jt,3
4292,18,P,3-5jt,4
4293,29,L,3-5jt,4
4294,52,P,3-5jt,2
4295,21,L,3-5jt,4
4296,47,L,3-5jt,6
4297,52,P,3-5jt,2
4298,57,P,3-5jt,6
4299,36,L,3-5jt,1
4300,50,L,3-5jt,6
4301,26,P,3-5jt,3
4302,29,P,3-5jt,6
4303,32,L,3-5jt,5
4304,17,P,3-5jt,0
4305,39,L,3-5jt,6
4306,33,P,3-5jt,3
4307,47,P,3-5jt,1
4308,19,P,3-5jt,5
4309,58,P,3-5jt,4
4310,25,L,3-5jt,3
4311,17,L,3-5jt,5
4312,56,L,3-5jt,0
4313,42,L,3-5jt,3
4314,21,L,3-5jt,0
4315,31,P,3-5jt,2
4316,32,L,3-5jt,4
4317,45,P,3-5jt,4
4318,38,L,3-5jt,4
4319,52,P,3-5jt,3
4320,51,P,3-5jt,2
4321,60,P,3-5jt,4
4322,31,P,3-5jt,2
4323,46,L,3-5jt,2
4324,51,L,3-5jt,5
4325,43,P,3-5jt,1
4326,57,P,3-5jt,2
4327,38,P,3-5jt,1
4328,41,P,3-5jt,3
4329,38,L,3-5jt,6
4330,44,P,3-5jt,6
4331,52,P,3-5jt,3
4332,45,P,3-5jt,5
4333,35,L,3-5jt,1
4334,21,L,3-5jt,1
4335,43,P,3-5jt,1
4336,55,L,3-5jt,6
4337,48,L,3-5jt,6
4338,44,L,3-5jt,2
4339,44,L,3-5jt,5
4340,48,P,3-5jt,3
4341,22,P,3-5jt,5
4342,39,P,3-5jt,4
4343,43,P,3-5jt,6
4344,39,P,3-5jt,1
4345,50,P,3-5jt,3
4346,44,P,3-5jt,3
4347,46,L,3-5jt,5
4348,25,L,3-5jt,4
4349,21,P,3-5jt,3
4350,23,L,3-5jt,0
4351,53,P,3-5jt,4
4352,22,L,3-5jt,2
4353,18,L,3-5jt,1
4354,22,L,3-5jt,0
4355,36,L,3-5jt,4
4356,60,L,3-5jt,1
4357,53,L,3-5jt,0
4358,57,P,3-5jt,4
4359,58,P,3-5jt,5
4360,42,P,3-5jt,6
4361,36,P,3-5jt,3
4362,27,P,3-5jt,6
4363,51,P,3-5jt,4
4364,59,P,3-5jt,6
4365,49,L,3-5jt,2
4366,28,P,3-5jt,2
4367,37,P,3-5jt,3
4368,43,L,3-5jt,0
4369,43,L,3-5jt,2
4370,40,L,3-5jt,3
4371,37,L,3-5jt,5
4372,46,P,3-5jt,3
4373,39,P,3-5jt,5
4374,26,L,3-5jt,5
4375,52,P,3-5jt,2
4376,44,P,3-5jt,0
4377,24,P,3-5jt,3
4378,22,P,3-5jt,3
4379,25,P,3-5jt,5
4380,56,L,3-5jt,0
4381,38,L,3-5jt,5
4382,34,P,3-5jt,0
4383,26,L,3-5jt,4
4384,58,L,3-5jt,5
4385,58,L,3-5jt,1
4386,24,L,3-5jt,2
4387,24,L,3-5jt,0
4388,31,L,3-5jt,2
4389,42,L,3-5jt,0
4390,59,L,3-5jt,2
4391,56,L,3-5jt,2
4392,17,L,3-5jt,3
4393,41,L,3-5jt,0
4394,44,P,3-5jt,4
4395,49,L,3-5jt,1
4396,17,P,3-5jt,5
4397,28,P,3-5jt,4
4398,39,L,3-5jt,1
4399,43,L,3-5jt,4
4400,56,P,3-5jt,5
4401,38,L,3-5jt,1
4402,37,P,3-5jt,4
4403,43,L,3-5jt,2
4404,44,L,3-5jt,5
4405,44,L,3-5jt,4
4406,31,L,3-5jt,4
4407,26,L,3-5jt,6
4408,37,P,3-5jt,3
4409,47,P,3-5jt,5
4410,27,P,3-5jt,1
4411,34,P,3-5jt,5
4412,43,P,3-5jt,0
4413,32,P,3-5jt,2
4414,42,L,3-5jt,6
4415,56,L,3-5jt,1
4416,38,P,3-5jt,3
4417,47,P,3-5jt,3
4418,57,P,3-5jt,0
4419,18,P,3-5jt,1
4420,23,L,3-5jt,0
4421,21,P,3-5jt,4
4422,43,P,3-5jt,6
4423,57,L,3-5jt,0
4424,51,L,3-5jt,0
4425,22,P,3-5jt,1
4426,31,L,3-5jt,6
4427,24,P,3-5jt,1
4428,34,L,3-5jt,5
4429,50,L,3-5jt,3
4430,39,P,3-5jt,1
4431,60,P,3-5jt,4
4432,60,P,3-5jt,3
4433,34,L,3-5jt,4
4434,59,L,3-5jt,3
4435,36,L,3-5jt,3
4436,53,L,3-5jt,4
4437,52,L,3-5jt,6
4438,42,L,3-5jt,0
4439,26,P,3-5jt,0
4440,22,P,3-5jt,2
4441,35,P,3-5jt,3
4442,35,P,3-5jt,5
4443,47,P,3-5jt,1
4444,60,P,3-5jt,5
4445,25,P,3-5jt,5
4446,33,L,3-5jt,2
4447,40,P,3-5jt,4
4448,30,P,3-5jt,4
4449,55,L,3-5jt,1
4450,34,L,3-5jt,1
4451,44,L,3-5jt,1
4452,31,P,3-5jt,1
4453,43,P,3-5jt,6
4454,17,L,3-5jt,0
4455,34,P,3-5jt,3
4456,36,P,3-5jt,6
4457,19,L,3-5jt,6
4458,31,P,3-5jt,1
4459,44,L,3-5jt,4
4460,57,L,3-5jt,5
4461,19,P,3-5jt,5
4462,47,L,3-5jt,2
4463,55,L,3-5jt,5
4464,54,L,3-5jt,4
4465,47,L,3-5jt,2
4466,22,P,3-5jt,3
4467,59,P,3-5jt,0
4468,39,L,3-5jt,1
4469,58,L,3-5jt,6
4470,28,L,3-5jt,2
4471,37,L,3-5jt,3
4472,28,L,3-5jt,3
4473,37,P,3-5jt,3
4474,59,P,3-5jt,6
4475,25,L,3-5jt,6
4476,17,L,3-5jt,5
4477,34,P,3-5jt,6
4478,24,P,3-5jt,3
4479,17,L,3-5jt,6
4480,58,P,3-5jt,1
4481,39,L,3-5jt,4
4482,49,P,3-5jt,3
4483,51,L,3-5jt,5
4484,57,L,3-5jt,1
4485,39,L,3-5jt,5
4486,33,P,3-5jt,0
4487,17,P,3-5jt,1
4488,33,P,3-5jt,6
4489,48,P,3-5jt,3
4490,32,P,3-5jt,1
4491,51,P,3-5jt,2
4492,26,L,3-5jt,6
4493,47,L,3-5jt,0
4494,56,P,3-5jt,0
4495,27,L,3-5jt,5
4496,49,L,3-5jt,2
4497,17,L,3-5jt,1
4498,55,L,3-5jt,6
4499,30,P,3-5jt,1
4500,54,P,3-5jt,6
4501,32,P,3-5jt,0
4502,52,P,3-5jt,1
4503,47,P,3-5jt,3
4504,27,P,3-5jt,0
4505,38,L,3-5jt,2
4506,21,L,3-5jt,1
4507,60,L,3-5jt,0
4508,24,P,3-5jt,4
4509,20,P,3-5jt,3
4510,29,L,3-5jt,2
4511,49,L,3-5jt,4
4512,34,L,3-5jt,4
4513,21,L,3-5jt,2
4514,24,P,3-5jt,4
4515,23,P,3-5jt,4
4516,56,P,3-5jt,6
4517,60,P,3-5jt,1
4518,47,P,3-5jt,1
4519,47,P,3-5jt,2
4520,55,P,3-5jt,4
4521,17,P,3-5jt,3
4522,45,L,3-5jt,0
4523,46,P,3-5jt,5
4524,51,L,3-5jt,4
4525,60,P,3-5jt,2
4526,47,P,3-5jt,6
4527,36,L,3-5jt,6
4528,17,P,3-5jt,2
4529,56,P,3-5jt,0
4530,48,L,3-5jt,6
4531,22,L,3-5jt,0
4532,40,P,3-5jt,6
4533,42,P,3-5jt,6
4534,17,L,3-5jt,5
4535,35,P,3-5jt,0
4536,21,P,3-5jt,4
4537,43,L,3-5jt,4
4538,27,L,3-5jt,0
4539,18,P,3-5jt,6
4540,34,L,3-5jt,5
4541,38,L,3-5jt,6
4542,17,P,3-5jt,3
4543,48,P,3-5jt,1
4544,26,L,3-5jt,3
4545,54,P,3-5jt,5
4546,51,L,3-5jt,3
4547,59,P,3-5jt,6
4548,48,P,3-5jt,2
4549,47,L,3-5jt,4
4550,56,P,3-5jt,2
4551,45,L,3-5jt,1
4552,18,L,3-5jt,0
4553,29,P,3-5jt,5
4554,25,L,3-5jt,4
4555,45,P,3-5jt,2
4556,52,L,3-5jt,6
4557,45,L,3-5jt,3
4558,43,P,3-5jt,2
4559,59,P,3-5jt,1
4560,44,P,3-5jt,6
4561,57,L,3-5jt,2
4562,38,P,3-5jt,3
4563,34,L,3-5jt,1
4564,57,P,3-5jt,4
4565,33,L,3-5jt,2
4566,43,L,3-5jt,0
4567,48,P,3-5jt,0
4568,54,L,3-5jt,1
4569,19,L,3-5jt,3
4570,28,L,3-5jt,2
4571,47,P,3-5jt,4
4572,35,L,3-5jt,1
4573,40,L,3-5jt,4
4574,50,L,3-5jt,2
4575,46,L,3-5jt,1
4576,25,L,3-5jt,2
4577,29,L,3-5jt,1
4578,48,P,3-5jt,6
4579,34,P,3-5jt,3
4580,36,P,3-5jt,5
4581,50,P,3-5jt,5
4582,35,P,3-5jt,6
4583,45,L,3-5jt,3
4584,37,L,3-5jt,6
4585,59,P,3-5jt,4
4586,18,P,3-5jt,1
4587,19,P,3-5jt,6
4588,37,L,3-5jt,1
4589,58,P,3-5jt,6
4590,51,L,3-5jt,2
4591,53,P,3-5jt,0
4592,35,L,3-5jt,6
4593,21,P,3-5jt,5
4594,36,L,3-5jt,0
4595,50,P,3-5jt,3
4596,59,P,3-5jt,6
4597,31,L,3-5jt,6
4598,27,P,3-5jt,6
4599,58,P,3-5jt,5
4600,52,P,3-5jt,1
4601,18,P,3-5jt,3
4602,39,L,3-5jt,1
4603,41,P,3-5jt,1
4604,22,L,3-5jt,0
4605,38,P,3-5jt,5
4606,37,L,3-5jt,4
4607,52,L,3-5jt,3
4608,42,P,3-5jt,1
4609,40,L,3-5jt,6
4610,18,L,3-5jt,4
4611,40,P,3-5jt,4
4612,20,P,3-5jt,4
4613,51,L,3-5jt,0
4614,34,P,3-5jt,1
4615,55,P,3-5jt,3
4616,48,P,3-5jt,6
4617,17,L,3-5jt,5
4618,45,P,3-5jt,2
4619,33,L,3-5jt,3
4620,51,P,3-5jt,6
4621,22,P,3-5jt,6
4622,24,L,3-5jt,3
4623,32,P,3-5jt,0
4624,46,L,3-5jt,3
4625,45,P,3-5jt,4
4626,44,P,3-5jt,1
4627,59,P,3-5jt,5
4628,17,P,3-5jt,2
4629,51,L,3-5jt,0
4630,48,L,3-5jt,5
4631,20,L,3-5jt,1
4632,36,P,3-5jt,4
4633,20,L,3-5jt,5
4634,31,L,3-5jt,3
4635,44,P,3-5jt,4
4636,37,P,3-5jt,4
4637,36,P,3-5jt,1
4638,33,L,3-5jt,4
4639,19,P,3-5jt,3
4640,23,L,3-5jt,0
4641,37,L,3-5jt,2
4642,36,P,3-5jt,1
4643,20,L,3-5jt,1
4644,37,L,3-5jt,0
4645,25,P,3-5jt,2
4646,41,P,3-5jt,1
4647,46,L,3-5jt,2
4648,19,L,3-5jt,6
4649,24,L,3-5jt,0
4650,34,P,3-5jt,4
4651,29,P,3-5jt,0
4652,29,P,3-5jt,0
4653,32,P,3-5jt,3
4654,60,L,3-5jt,6
4655,52,P,3-5jt,1
4656,56,L,3-5jt,4
4657,32,P,3-5jt,1
4658,21,P,3-5jt,0
4659,19,P,3-5jt,3
4660,32,L,3-5jt,6
4661,27,P,3-5jt,6
4662,60,P,3-5jt,6
4663,42,L,3-5jt,4
4664,33,L,3-5jt,5
4665,17,P,3-5jt,1
4666,56,P,3-5jt,0
4667,45,P,3-5jt,2
4668,51,P,3-5jt,1
4669,18,L,3-5jt,5
4670,18,L,3-5jt,6
4671,38,L,3-5jt,1
4672,36,L,3-5jt,2
4673,27,L,3-5jt,6
4674,40,P,3-5jt,5
4675,53,L,3-5jt,1
4676,25,P,3-5jt,5
4677,33,P,3-5jt,4
4678,39,P,3-5jt,2
4679,30,P,3-5jt,1
4680,22,L,3-5jt,2
4681,27,P,3-5jt,1
4682,22,P,3-5jt,2
4683,41,L,3-5jt,3
4684,54,P,3-5jt,4
4685,32,P,3-5jt,5
4686,21,L,3-5jt,6
4687,52,L,3-5jt,3
4688,42,L,3-5jt,0
4689,55,P,3-5jt,4
4690,55,P,3-5jt,3
4691,17,L,3-5jt,6
4692,35,L,3-5jt,2
4693,54,P,3-5jt,0
4694,39,P,3-5jt,1
4695,60,P,3-5jt,2
4696,44,P,3-5jt,1
4697,51,P,3-5jt,6
4698,25,P,3-5jt,5
4699,24,P,3-5jt,0
4700,54,L,3-5jt,3
4701,53,L,3-5jt,0
4702,23,L,3-5jt,3
4703,56,P,3-5jt,5
4704,44,P,3-5jt,4
4705,36,L,3-5jt,6
4706,39,L,3-5jt,0
4707,32,L,3-5jt,2
4708,59,L,3-5jt,3
4709,26,P,3-5jt,6
4710,41,L,3-5jt,3
4711,60,L,3-5jt,4
4712,20,P,3-5jt,6
4713,58,L,3-5jt,0
4714,47,L,3-5jt,6
4715,58,L,3-5jt,1
4716,31,P,3-5jt,6
4717,46,L,3-5jt,6
4718,31,P,3-5jt,6
4719,51,P,3-5jt,6
4720,45,L,3-5jt,6
4721,32,L,3-5jt,1
4722,39,P,3-5jt,2
4723,33,P,3-5jt,2
4724,40,L,3-5jt,2
