,usia,gender,gaji,anak
998,42,L,3-5jt,6
999,29,L,5-10jt,3
1000,31,L,5-10jt,5
1001,41,L,1-3jt,5
1002,36,L,3-5jt,6
1003,25,L,1-3jt,3
1004,45,P,5-10jt,4
1005,39,L,3-5jt,3
1006,41,P,3-5jt,0
1007,56,P,1-3jt,3
1008,43,P,5-10jt,5
1009,52,P,1-3jt,6
1010,23,P,1-3jt,4
1011,52,L,5-10jt,2
1012,51,L,3-5jt,3
1013,29,L,5-10jt,4
1014,20,L,5-10jt,0
1015,47,P,3-5jt,3
1016,47,L,1-3jt,6
1017,23,L,1-3jt,0
1018,57,L,3-5jt,1
1019,41,L,1-3jt,6
1020,35,L,1-3jt,2
1021,48,P,3-5jt,1
1022,28,P,3-5jt,4
1023,27,P,1-3jt,1
1024,23,L,3-5jt,5
1025,33,L,5-10jt,5
1026,40,L,3-5jt,3
1027,26,L,5-10jt,4
1028,32,L,5-10jt,3
1029,26,P,5-10jt,3
1030,53,P,5-10jt,3
1031,30,L,1-3jt,0
1032,24,L,5-10jt,2
1033,48,P,5-10jt,4
1034,18,L,5-10jt,6
1035,44,L,1-3jt,1
1036,56,L,3-5jt,0
1037,22,P,1-3jt,6
1038,28,P,3-5jt,2
1039,46,P,1-3jt,4
1040,29,P,1-3jt,0
1041,36,P,5-10jt,3
1042,28,L,1-3jt,2
1043,48,P,5-10jt,6
1044,58,L,5-10jt,3
1045,37,P,5-10jt,2
1046,28,L,5-10jt,1
1047,29,L,5-10jt,1
1048,20,P,5-10jt,3
1049,17,L,5-10jt,5
1050,49,P,3-5jt,3
1051,53,P,3-5jt,4
1052,36,L,1-3jt,1
1053,29,L,1-3jt,0
1054,23,L,5-10jt,1
1055,22,L,1-3jt,6
1056,23,P,3-5jt,4
1057,54,P,3-5jt,2
1058,34,L,5-10jt,2
1059,35,L,1-3jt,4
1060,21,L,5-10jt,3
1061,41,P,3-5jt,3
1062,27,P,3-5jt,6
1063,22,P,3-5jt,1
1064,34,P,1-3jt,5
1065,34,L,3-5jt,0
1066,39,P,5-10jt,0
1067,56,P,3-5jt,3
1068,40,P,3-5jt,4
1069,18,L,3-5jt,6
1070,48,P,1-3jt,0
1071,48,L,5-10jt,6
1072,17,P,1-3jt,2
1073,58,P,3-5jt,1
1074,51,P,3-5jt,4
1075,56,L,5-10jt,6
1076,41,P,3-5jt,2
1077,38,P,5-10jt,5
1078,40,L,1-3jt,6
1079,47,P,1-3jt,4
1080,50,L,5-10jt,2
1081,56,P,1-3jt,0
1082,29,L,5-10jt,0
1083,51,P,3-5jt,5
1084,33,P,3-5jt,0
1085,41,L,3-5jt,1
1086,53,L,1-3jt,4
1087,31,P,1-3jt,2
1088,52,P,1-3jt,3
1089,60,P,1-3jt,2
1090,24,L,1-3jt,3
1091,57,L,5-10jt,0
1092,50,P,3-5jt,4
1093,44,L,3-5jt,0
1094,35,L,5-10jt,3
1095,33,P,3-5jt,6
1096,36,L,1-3jt,5
1097,50,P,3-5jt,4
1098,23,L,3-5jt,6
1099,49,P,3-5jt,2
1100,49,L,3-5jt,6
1101,55,P,3-5jt,3
1102,52,L,1-3jt,2
1103,59,L,5-10jt,0
1104,39,P,3-5jt,0
1105,47,P,5-10jt,2
1106,17,L,5-10jt,3
1107,19,P,3-5jt,2
1108,42,P,3-5jt,2
1109,23,L,5-10jt,2
1110,47,P,5-10jt,6
1111,53,P,3-5jt,0
1112,45,L,3-5jt,5
1113,53,L,5-10jt,1
1114,32,P,3-5jt,6
1115,44,L,3-5jt,3
1116,37,L,3-5jt,0
1117,44,P,3-5jt,6
1118,30,L,3-5jt,5
1119,19,P,3-5jt,6
1120,43,P,5-10jt,3
1121,35,L,1-3jt,6
1122,48,L,3-5jt,5
1123,38,P,3-5jt,4
1124,48,L,1-3jt,6
1125,35,L,1-3jt,1
1126,25,P,3-5jt,0
1127,47,L,5-10jt,3
1128,34,P,5-10jt,1
1129,42,L,5-10jt,3
1130,45,P,5-10jt,4
1131,19,P,3-5jt,3
1132,47,L,3-5jt,5
1133,40,P,1-3jt,2
1134,17,L,1-3jt,6
1135,40,P,1-3jt,2
1136,30,P,3-5jt,3
1137,40,L,5-10jt,5
1138,17,P,5-10jt,4
1139,57,P,1-3jt,0
1140,56,P,1-3jt,6
1141,18,P,1-3jt,4
1142,45,P,1-3jt,2
1143,52,L,3-5jt,4
1144,45,L,3-5jt,4
1145,29,L,5-10jt,5
1146,41,L,3-5jt,0
1147,30,L,1-3jt,1
1148,20,L,5-10jt,0
1149,34,P,5-10jt,2
1150,50,P,5-10jt,3
1151,36,P,5-10jt,2
1152,35,P,1-3jt,2
1153,47,P,3-5jt,5
1154,54,P,3-5jt,4
1155,54,L,1-3jt,1
1156,28,P,1-3jt,1
1157,43,P,5-10jt,4
1158,36,L,3-5jt,6
1159,31,P,1-3jt,4
1160,20,L,5-10jt,1
1161,59,L,3-5jt,0
1162,34,P,3-5jt,4
1163,25,L,3-5jt,2
1164,29,P,1-3jt,6
1165,45,P,3-5jt,2
1166,51,L,5-10jt,4
1167,31,L,5-10jt,1
1168,58,L,1-3jt,2
1169,45,P,1-3jt,3
1170,38,P,1-3jt,1
1171,54,L,3-5jt,2
1172,26,P,1-3jt,5
1173,48,P,5-10jt,1
1174,55,P,3-5jt,2
1175,30,L,3-5jt,0
1176,32,L,1-3jt,1
1177,44,P,5-10jt,6
1178,28,P,3-5jt,3
1179,21,L,5-10jt,6
1180,24,L,1-3jt,4
1181,18,P,3-5jt,0
1182,45,L,1-3jt,3
1183,41,L,1-3jt,2
1184,55,L,3-5jt,4
1185,45,P,3-5jt,0
1186,31,L,1-3jt,5
1187,24,P,1-3jt,3
1188,19,P,1-3jt,6
1189,28,P,5-10jt,6
1190,57,P,3-5jt,3
1191,23,L,1-3jt,4
1192,55,P,5-10jt,0
1193,47,L,5-10jt,6
1194,20,P,5-10jt,5
1195,18,L,1-3jt,3
1196,29,L,1-3jt,1
1197,43,P,1-3jt,4
1198,43,L,3-5jt,1
1199,42,P,1-3jt,1
1200,49,P,1-3jt,1
1201,46,P,1-3jt,4
1202,60,P,5-10jt,0
1203,48,P,3-5jt,1
1204,41,P,1-3jt,3
1205,19,L,5-10jt,6
1206,59,L,5-10jt,1
1207,45,L,1-3jt,1
1208,50,L,3-5jt,6
1209,54,P,1-3jt,6
1210,37,P,1-3jt,3
1211,27,P,3-5jt,0
1212,24,L,1-3jt,5
1213,45,P,3-5jt,2
1214,59,P,5-10jt,0
1215,43,P,5-10jt,2
1216,47,P,1-3jt,4
1217,39,L,1-3jt,3
1218,40,L,5-10jt,6
1219,45,L,1-3jt,3
1220,58,L,3-5jt,6
1221,59,L,1-3jt,6
1222,22,P,1-3jt,3
1223,55,L,3-5jt,5
1224,46,P,3-5jt,6
1225,37,P,1-3jt,4
1226,26,P,1-3jt,2
1227,17,L,1-3jt,5
1228,29,L,5-10jt,5
1229,24,L,3-5jt,5
1230,48,L,3-5jt,0
1231,38,L,3-5jt,4
1232,56,L,1-3jt,2
1233,44,L,3-5jt,3
1234,46,P,5-10jt,5
1235,51,P,1-3jt,5
1236,17,L,1-3jt,2
1237,24,P,5-10jt,2
1238,32,P,1-3jt,1
1239,36,L,5-10jt,6
1240,43,P,1-3jt,0
1241,55,P,5-10jt,5
1242,33,L,1-3jt,1
1243,39,L,3-5jt,1
1244,31,L,3-5jt,1
1245,56,P,1-3jt,1
1246,35,P,5-10jt,0
1247,51,L,3-5jt,0
1248,37,P,5-10jt,3
1249,23,P,5-10jt,6
1250,25,P,1-3jt,1
1251,55,P,3-5jt,6
1252,36,P,5-10jt,6
1253,38,P,1-3jt,3
1254,51,P,5-10jt,6
1255,17,P,5-10jt,0
1256,59,P,1-3jt,0
1257,41,L,3-5jt,4
1258,33,L,3-5jt,3
1259,48,P,5-10jt,5
1260,50,P,5-10jt,3
1261,32,L,1-3jt,0
1262,26,L,1-3jt,6
1263,53,L,5-10jt,4
1264,52,L,1-3jt,2
1265,46,P,3-5jt,5
1266,17,P,5-10jt,6
1267,50,P,1-3jt,1
1268,52,P,5-10jt,6
1269,33,P,3-5jt,3
1270,22,L,5-10jt,3
1271,57,L,1-3jt,3
1272,27,L,3-5jt,1
1273,33,P,3-5jt,5
1274,58,L,3-5jt,3
1275,35,P,3-5jt,2
1276,47,P,1-3jt,4
1277,49,P,3-5jt,0
1278,51,P,3-5jt,3
1279,40,P,1-3jt,6
1280,30,L,3-5jt,6
1281,59,P,3-5jt,4
1282,43,L,1-3jt,4
1283,27,L,5-10jt,5
1284,34,L,5-10jt,1
1285,46,P,3-5jt,1
1286,19,L,5-10jt,4
1287,53,P,1-3jt,3
1288,43,L,3-5jt,4
1289,48,P,5-10jt,5
1290,55,P,3-5jt,0
1291,46,P,3-5jt,1
1292,19,P,1-3jt,0
1293,46,L,3-5jt,1
1294,36,P,3-5jt,5
1295,36,L,1-3jt,3
1296,52,L,5-10jt,6
1297,52,L,5-10jt,2
1298,44,P,1-3jt,1
1299,38,L,1-3jt,4
1300,19,L,3-5jt,1
1301,31,P,1-3jt,2
1302,33,P,1-3jt,4
1303,18,L,3-5jt,3
1304,48,P,5-10jt,4
1305,60,P,3-5jt,3
1306,37,L,5-10jt,6
1307,44,L,5-10jt,0
1308,28,L,5-10jt,2
1309,20,P,1-3jt,3
1310,60,P,5-10jt,6
1311,34,L,5-10jt,1
1312,40,L,3-5jt,4
1313,18,L,1-3jt,2
1314,39,L,1-3jt,4
1315,20,P,3-5jt,3
1316,17,P,1-3jt,4
1317,39,L,5-10jt,6
1318,18,L,3-5jt,4
1319,46,L,3-5jt,6
1320,44,L,1-3jt,0
1321,56,P,1-3jt,2
1322,22,P,3-5jt,6
1323,51,P,1-3jt,3
1324,38,L,3-5jt,5
1325,36,L,5-10jt,6
1326,55,P,1-3jt,2
1327,30,P,1-3jt,2
1328,22,L,3-5jt,1
1329,56,P,5-10jt,6
1330,49,L,5-10jt,3
1331,34,L,3-5jt,4
1332,19,L,3-5jt,3
1333,18,P,1-3jt,3
1334,41,L,1-3jt,0
1335,32,P,3-5jt,4
1336,42,P,1-3jt,3
1337,48,L,1-3jt,0
1338,37,P,5-10jt,0
1339,45,P,5-10jt,6
1340,29,L,1-3jt,6
1341,18,P,3-5jt,3
1342,36,P,5-10jt,4
1343,60,L,5-10jt,0
1344,24,P,1-3jt,5
1345,59,L,3-5jt,5
1346,34,L,5-10jt,3
1347,32,L,3-5jt,3
1348,17,P,1-3jt,1
1349,32,L,5-10jt,0
1350,22,P,1-3jt,3
1351,53,P,3-5jt,3
1352,37,P,5-10jt,2
1353,20,L,3-5jt,6
1354,31,L,1-3jt,3
1355,41,P,1-3jt,4
1356,21,P,1-3jt,3
1357,53,P,5-10jt,3
1358,48,L,1-3jt,4
1359,60,L,3-5jt,0
1360,38,L,3-5jt,6
1361,37,L,5-10jt,6
1362,25,L,1-3jt,3
1363,57,L,3-5jt,5
1364,17,L,1-3jt,5
1365,30,L,3-5jt,2
1366,53,L,3-5jt,2
1367,29,L,1-3jt,0
1368,58,P,1-3jt,6
1369,45,P,5-10jt,1
1370,26,P,5-10jt,3
1371,47,L,1-3jt,2
1372,25,P,5-10jt,0
1373,26,P,1-3jt,0
1374,38,P,1-3jt,3
1375,22,L,5-10jt,5
1376,37,L,5-10jt,0
1377,38,P,5-10jt,4
1378,19,L,3-5jt,0
1379,48,P,3-5jt,2
1380,53,L,3-5jt,3
1381,56,P,1-3jt,1
1382,25,L,1-3jt,1
1383,45,L,3-5jt,5
1384,52,L,1-3jt,6
1385,33,P,5-10jt,4
1386,43,L,3-5jt,3
1387,31,L,5-10jt,4
1388,31,L,1-3jt,0
1389,34,L,1-3jt,1
1390,22,L,5-10jt,1
1391,49,L,5-10jt,0
1392,35,L,5-10jt,6
1393,40,L,1-3jt,5
1394,54,P,3-5jt,1
1395,39,P,5-10jt,1
1396,54,L,3-5jt,6
1397,23,P,1-3jt,4
1398,30,L,1-3jt,5
1399,21,L,5-10jt,1
1400,43,L,3-5jt,3
1401,26,L,5-10jt,0
1402,52,P,3-5jt,3
1403,44,P,1-3jt,5
1404,40,P,3-5jt,3
1405,36,L,3-5jt,2
1406,28,L,3-5jt,6
1407,51,L,3-5jt,2
1408,27,P,3-5jt,6
1409,44,L,3-5jt,4
1410,48,P,5-10jt,1
1411,33,L,3-5jt,3
1412,22,L,3-5jt,0
1413,39,P,3-5jt,5
1414,56,L,3-5jt,5
1415,49,L,1-3jt,1
1416,45,L,1-3jt,5
1417,60,L,3-5jt,4
1418,54,L,1-3jt,6
1419,37,P,3-5jt,6
1420,25,P,3-5jt,1
1421,22,L,5-10jt,0
1422,23,P,5-10jt,2
1423,28,L,1-3jt,0
1424,27,P,1-3jt,4
1425,47,P,3-5jt,3
1426,55,L,5-10jt,5
1427,45,L,3-5jt,2
1428,40,P,5-10jt,3
1429,59,L,3-5jt,1
1430,28,L,5-10jt,3
1431,52,L,3-5jt,4
1432,57,L,5-10jt,3
1433,59,L,5-10jt,3
1434,43,L,5-10jt,0
1435,42,P,3-5jt,3
1436,17,P,3-5jt,5
1437,22,L,5-10jt,4
1438,42,L,5-10jt,0
1439,30,L,5-10jt,6
1440,27,P,3-5jt,5
1441,25,P,3-5jt,0
1442,17,L,3-5jt,6
1443,40,L,5-10jt,6
1444,17,P,3-5jt,4
1445,47,P,1-3jt,6
1446,54,P,3-5jt,6
1447,51,P,1-3jt,2
1448,18,L,1-3jt,6
1449,55,L,5-10jt,4
1450,32,L,3-5jt,6
1451,51,P,5-10jt,4
1452,25,P,5-10jt,0
1453,46,P,1-3jt,6
1454,17,L,3-5jt,3
1455,44,P,5-10jt,6
1456,52,P,3-5jt,3
1457,30,P,1-3jt,2
1458,38,L,3-5jt,3
1459,32,P,3-5jt,6
1460,25,L,1-3jt,0
1461,21,L,5-10jt,5
1462,17,L,1-3jt,4
1463,41,P,5-10jt,2
1464,21,P,3-5jt,0
1465,55,P,1-3jt,2
1466,19,L,3-5jt,6
1467,56,P,5-10jt,0
1468,46,L,5-10jt,4
1469,60,L,3-5jt,6
1470,46,L,1-3jt,4
1471,60,P,1-3jt,6
1472,20,P,3-5jt,6
1473,17,L,3-5jt,0
1474,24,L,3-5jt,1
1475,40,L,5-10jt,6
1476,55,P,1-3jt,5
1477,43,P,1-3jt,4
1478,18,P,5-10jt,6
1479,18,L,1-3jt,6
1480,34,L,5-10jt,4
1481,55,P,1-3jt,5
1482,55,L,1-3jt,2
1483,51,L,5-10jt,1
1484,28,L,5-10jt,6
1485,52,L,5-10jt,6
1486,59,P,3-5jt,2
1487,29,L,5-10jt,6
1488,45,L,3-5jt,0
1489,51,L,1-3jt,6
1490,23,L,1-3jt,1
1491,31,L,3-5jt,4
1492,43,L,3-5jt,6
1493,48,L,1-3jt,1
1494,53,P,3-5jt,3
1495,28,L,5-10jt,5
1496,29,L,1-3jt,3
1497,48,P,5-10jt,2
1498,60,P,3-5jt,2
1499,19,P,1-3jt,6
1500,37,L,3-5jt,6
1501,45,P,5-10jt,4
1502,21,L,5-10jt,0
1503,25,P,3-5jt,5
1504,36,P,1-3jt,4
1505,26,P,3-5jt,0
1506,28,P,5-10jt,5
1507,25,L,1-3jt,2
1508,19,P,1-3jt,4
1509,37,P,3-5jt,2
1510,44,L,1-3jt,6
1511,38,L,3-5jt,1
1512,48,L,3-5jt,2
1513,32,L,1-3jt,2
1514,23,L,3-5jt,6
1515,26,L,3-5jt,3
1516,18,L,1-3jt,4
1517,39,P,5-10jt,2
1518,28,L,1-3jt,0
1519,22,P,3-5jt,2
1520,35,P,3-5jt,0
1521,47,P,1-3jt,5
1522,54,P,3-5jt,3
1523,55,L,3-5jt,6
1524,18,P,5-10jt,2
1525,35,L,1-3jt,3
1526,23,L,3-5jt,0
1527,34,L,5-10jt,2
1528,38,P,1-3jt,1
1529,44,P,5-10jt,0
1530,18,P,5-10jt,5
1531,51,L,1-3jt,3
1532,20,L,3-5jt,2
1533,23,L,5-10jt,2
1534,38,L,1-3jt,1
1535,46,L,3-5jt,2
1536,47,L,3-5jt,3
1537,48,L,5-10jt,0
1538,45,L,1-3jt,1
1539,43,L,3-5jt,0
1540,22,P,5-10jt,6
1541,27,P,3-5jt,1
1542,53,P,5-10jt,5
1543,20,P,3-5jt,5
1544,44,L,3-5jt,1
1545,49,P,3-5jt,4
1546,53,P,1-3jt,3
1547,30,P,1-3jt,3
1548,19,L,5-10jt,3
1549,22,L,1-3jt,2
1550,22,L,5-10jt,5
1551,54,P,1-3jt,2
1552,40,P,5-10jt,3
1553,56,L,1-3jt,3
1554,45,P,5-10jt,2
1555,44,L,1-3jt,4
1556,50,P,1-3jt,2
1557,19,P,1-3jt,2
1558,20,L,1-3jt,6
1559,30,P,3-5jt,5
1560,21,P,3-5jt,2
1561,50,L,1-3jt,0
1562,46,L,3-5jt,1
1563,29,P,3-5jt,6
1564,60,P,1-3jt,5
1565,38,P,5-10jt,4
1566,19,P,5-10jt,5
1567,38,P,3-5jt,3
1568,20,L,3-5jt,3
1569,55,P,3-5jt,2
1570,43,L,5-10jt,0
1571,58,L,5-10jt,1
1572,43,L,3-5jt,6
1573,50,L,5-10jt,3
1574,55,L,3-5jt,5
1575,20,L,1-3jt,0
1576,56,P,3-5jt,6
1577,31,P,3-5jt,6
1578,40,P,1-3jt,3
1579,59,P,3-5jt,0
1580,33,P,3-5jt,0
1581,55,L,1-3jt,0
1582,36,P,5-10jt,5
1583,18,L,3-5jt,4
1584,31,L,1-3jt,6
1585,34,L,1-3jt,1
1586,30,P,1-3jt,4
1587,23,L,1-3jt,5
1588,58,P,5-10jt,5
1589,31,P,1-3jt,1
1590,53,P,3-5jt,3
1591,27,L,3-5jt,2
1592,32,L,5-10jt,2
1593,51,P,5-10jt,5
1594,18,P,5-10jt,3
1595,46,P,1-3jt,1
1596,56,L,1-3jt,6
1597,59,L,5-10jt,6
1598,59,P,5-10jt,6
1599,47,P,3-5jt,2
1600,25,P,5-10jt,5
1601,57,L,1-3jt,5
1602,60,P,1-3jt,5
1603,32,P,5-10jt,6
1604,60,P,5-10jt,6
1605,36,P,5-10jt,2
1606,44,L,1-3jt,5
1607,33,L,3-5jt,3
1608,18,L,5-10jt,6
1609,55,L,3-5jt,4
1610,38,P,5-10jt,6
1611,28,P,1-3jt,5
1612,47,P,1-3jt,6
1613,19,L,3-5jt,6
1614,28,P,1-3jt,5
1615,53,L,3-5jt,4
1616,57,P,3-5jt,2
1617,25,P,5-10jt,5
1618,21,L,3-5jt,6
1619,22,L,1-3jt,2
1620,37,L,5-10jt,2
1621,21,P,5-10jt,3
1622,56,L,1-3jt,5
1623,45,P,1-3jt,2
1624,56,P,1-3jt,5
1625,60,L,5-10jt,3
1626,24,P,5-10jt,2
1627,48,P,1-3jt,1
1628,28,L,1-3jt,0
1629,17,P,1-3jt,1
1630,30,L,5-10jt,6
1631,27,L,3-5jt,3
1632,37,L,3-5jt,4
1633,47,P,5-10jt,4
1634,43,P,3-5jt,2
1635,42,P,1-3jt,4
1636,26,P,3-5jt,5
1637,41,L,3-5jt,5
1638,47,L,5-10jt,4
1639,46,P,5-10jt,2
1640,30,L,3-5jt,0
1641,40,L,1-3jt,6
1642,22,P,5-10jt,6
1643,46,P,1-3jt,3
1644,28,P,5-10jt,6
1645,60,P,1-3jt,2
1646,45,L,3-5jt,4
1647,44,L,1-3jt,3
1648,48,P,3-5jt,3
1649,36,L,5-10jt,2
1650,38,L,1-3jt,3
1651,22,L,3-5jt,4
1652,55,L,5-10jt,4
1653,39,L,5-10jt,6
1654,56,L,1-3jt,6
1655,24,L,3-5jt,0
1656,25,P,5-10jt,3
1657,25,P,1-3jt,6
1658,18,P,5-10jt,3
1659,32,L,3-5jt,2
1660,29,L,1-3jt,5
1661,18,P,1-3jt,0
1662,17,L,5-10jt,6
1663,19,P,5-10jt,6
1664,17,P,3-5jt,4
1665,32,P,5-10jt,1
1666,19,L,1-3jt,3
1667,56,L,1-3jt,1
1668,58,L,3-5jt,0
1669,46,P,3-5jt,6
1670,43,P,3-5jt,0
1671,24,P,1-3jt,0
1672,34,L,5-10jt,2
1673,51,P,3-5jt,6
1674,26,P,3-5jt,1
1675,22,L,1-3jt,5
1676,50,L,5-10jt,6
1677,17,L,1-3jt,4
1678,21,L,5-10jt,0
1679,25,P,1-3jt,2
1680,19,P,3-5jt,6
1681,32,P,1-3jt,4
1682,22,L,3-5jt,5
1683,60,L,5-10jt,2
1684,34,P,5-10jt,2
1685,28,L,3-5jt,5
1686,53,L,3-5jt,1
1687,48,P,5-10jt,6
1688,57,P,1-3jt,3
1689,53,P,3-5jt,5
1690,40,P,3-5jt,5
1691,36,L,1-3jt,4
1692,55,P,1-3jt,0
1693,36,P,3-5jt,1
1694,46,P,1-3jt,1
1695,39,L,3-5jt,0
1696,18,L,3-5jt,3
1697,50,P,5-10jt,5
1698,36,L,5-10jt,4
1699,31,L,3-5jt,1
1700,33,P,1-3jt,6
1701,57,P,1-3jt,4
1702,41,P,1-3jt,6
1703,45,L,3-5jt,6
1704,51,L,3-5jt,4
1705,42,L,3-5jt,5
1706,20,L,1-3jt,3
1707,54,L,3-5jt,0
1708,55,L,3-5jt,6
1709,48,P,3-5jt,6
1710,18,P,1-3jt,1
1711,24,P,1-3jt,5
1712,17,L,3-5jt,1
1713,38,L,5-10jt,3
1714,39,P,3-5jt,0
1715,32,P,3-5jt,1
1716,41,L,5-10jt,4
1717,30,P,5-10jt,4
1718,42,L,1-3jt,5
1719,36,L,3-5jt,6
1720,32,P,3-5jt,6
1721,33,L,5-10jt,1
1722,31,L,5-10jt,5
1723,51,L,5-10jt,6
1724,58,P,3-5jt,5
1725,53,L,1-3jt,4
1726,27,L,1-3jt,2
1727,60,P,5-10jt,4
1728,44,P,1-3jt,3
1729,54,P,5-10jt,4
1730,56,P,1-3jt,4
1731,46,P,3-5jt,0
1732,56,P,1-3jt,3
1733,59,L,1-3jt,0
1734,52,L,5-10jt,3
1735,26,L,5-10jt,3
1736,30,L,5-10jt,1
1737,43,P,1-3jt,1
1738,33,L,1-3jt,2
1739,30,L,5-10jt,1
1740,44,P,5-10jt,0
1741,31,L,5-10jt,5
1742,51,P,3-5jt,4
1743,57,P,5-10jt,3
1744,38,P,5-10jt,2
1745,51,P,3-5jt,6
1746,59,P,1-3jt,2
1747,47,L,1-3jt,0
1748,25,L,5-10jt,0
1749,60,L,5-10jt,5
1750,44,P,3-5jt,2
1751,43,L,3-5jt,6
1752,59,P,1-3jt,6
1753,27,P,5-10jt,5
1754,51,L,1-3jt,1
1755,27,L,1-3jt,0
1756,31,L,3-5jt,6
1757,21,L,3-5jt,2
1758,42,L,1-3jt,5
1759,23,P,1-3jt,5
1760,25,P,1-3jt,5
1761,54,L,5-10jt,4
1762,44,P,3-5jt,6
1763,44,L,1-3jt,5
1764,49,L,1-3jt,5
1765,48,P,5-10jt,0
1766,28,P,3-5jt,3
1767,19,P,5-10jt,2
1768,27,P,5-10jt,5
1769,21,P,3-5jt,5
1770,51,P,1-3jt,4
1771,30,P,1-3jt,0
1772,30,P,5-10jt,3
1773,59,P,3-5jt,3
1774,17,P,1-3jt,2
1775,59,P,3-5jt,1
1776,42,L,1-3jt,1
1777,51,P,1-3jt,6
1778,23,P,1-3jt,1
1779,43,P,5-10jt,5
1780,17,P,5-10jt,1
1781,46,P,1-3jt,3
1782,42,L,1-3jt,2
1783,37,P,1-3jt,3
1784,56,L,3-5jt,0
1785,26,P,1-3jt,4
1786,39,L,5-10jt,6
1787,33,P,1-3jt,2
1788,47,L,3-5jt,5
1789,22,P,3-5jt,6
1790,55,P,3-5jt,3
1791,27,L,3-5jt,3
1792,50,L,3-5jt,1
1793,26,P,5-10jt,4
1794,43,L,1-3jt,3
1795,56,L,1-3jt,4
1796,52,P,5-10jt,0
1797,19,P,3-5jt,3
1798,34,P,5-10jt,3
1799,22,P,1-3jt,6
1800,36,P,3-5jt,2
1801,52,P,5-10jt,3
1802,52,P,1-3jt,4
1803,28,L,5-10jt,2
1804,43,P,1-3jt,0
1805,55,P,1-3jt,0
1806,35,P,5-10jt,6
1807,17,L,5-10jt,3
1808,41,P,5-10jt,2
1809,23,P,5-10jt,6
1810,20,P,1-3jt,4
1811,58,P,3-5jt,6
1812,29,P,1-3jt,1
1813,51,P,5-10jt,1
1814,60,L,1-3jt,5
1815,50,L,3-5jt,5
1816,32,P,3-5jt,5
1817,37,L,1-3jt,1
1818,45,L,3-5jt,3
1819,51,P,1-3jt,5
1820,35,P,1-3jt,0
1821,30,L,5-10jt,4
1822,31,P,3-5jt,6
1823,24,P,5-10jt,4
1824,31,P,5-10jt,3
1825,44,P,5-10jt,5
1826,27,L,1-3jt,2
1827,20,L,1-3jt,6
1828,24,P,5-10jt,3
1829,20,L,1-3jt,1
1830,57,L,1-3jt,3
1831,45,L,3-5jt,6
1832,56,L,1-3jt,4
1833,52,P,5-10jt,4
1834,38,L,5-10jt,1
1835,33,P,3-5jt,3
1836,42,L,3-5jt,2
1837,33,P,1-3jt,6
1838,51,L,5-10jt,5
1839,50,P,3-5jt,2
1840,39,L,5-10jt,5
1841,46,L,1-3jt,3
1842,31,P,5-10jt,3
1843,60,P,5-10jt,6
1844,41,P,1-3jt,3
1845,21,L,1-3jt,3
1846,58,L,1-3jt,5
1847,32,P,1-3jt,2
1848,40,L,3-5jt,1
1849,48,P,5-10jt,4
1850,43,P,1-3jt,0
1851,18,P,3-5jt,2
1852,49,L,5-10jt,2
1853,55,P,3-5jt,6
1854,31,P,5-10jt,4
1855,23,P,3-5jt,3
1856,47,L,3-5jt,4
1857,52,L,1-3jt,2
1858,38,L,1-3jt,3
1859,52,P,3-5jt,1
1860,53,L,1-3jt,3
1861,23,L,5-10jt,3
1862,41,L,1-3jt,2
1863,57,L,5-10jt,6
1864,47,L,5-10jt,0
1865,45,L,3-5jt,6
1866,60,L,5-10jt,3
1867,59,P,5-10jt,2
1868,40,P,3-5jt,1
1869,38,L,5-10jt,6
1870,23,P,1-3jt,3
1871,29,L,1-3jt,3
1872,52,P,5-10jt,0
1873,30,P,1-3jt,4
1874,34,L,5-10jt,2
1875,41,P,5-10jt,6
1876,50,L,5-10jt,5
1877,33,L,3-5jt,1
1878,21,L,5-10jt,6
1879,56,P,1-3jt,5
1880,60,L,3-5jt,1
1881,31,P,5-10jt,3
1882,22,P,3-5jt,3
1883,54,P,5-10jt,4
1884,32,L,3-5jt,6
1885,50,L,3-5jt,6
1886,52,L,5-10jt,6
1887,20,L,5-10jt,5
1888,22,P,1-3jt,3
1889,48,P,3-5jt,4
1890,48,P,1-3jt,3
1891,38,L,3-5jt,4
1892,51,P,5-10jt,5
1893,37,L,1-3jt,4
1894,56,L,5-10jt,0
1895,43,L,1-3jt,6
1896,33,L,1-3jt,6
1897,17,P,1-3jt,1
1898,34,L,3-5jt,1
1899,58,P,5-10jt,1
1900,55,P,5-10jt,1
1901,20,P,3-5jt,3
1902,51,L,1-3jt,1
1903,35,P,1-3jt,2
1904,36,L,3-5jt,4
1905,50,L,5-10jt,2
1906,37,P,5-10jt,0
1907,53,P,1-3jt,4
1908,60,P,3-5jt,6
1909,52,P,5-10jt,0
1910,22,L,5-10jt,2
1911,34,P,3-5jt,5
1912,29,L,1-3jt,2
1913,17,P,1-3jt,6
1914,44,L,5-10jt,4
1915,22,L,5-10jt,5
1916,42,P,3-5jt,2
1917,37,P,3-5jt,4
1918,59,L,3-5jt,5
1919,31,P,5-10jt,3
1920,20,L,3-5jt,4
1921,57,L,3-5jt,5
1922,50,P,5-10jt,1
1923,24,P,5-10jt,5
1924,31,L,5-10jt,3
1925,54,L,1-3jt,4
1926,57,L,3-5jt,3
1927,45,P,3-5jt,2
1928,44,L,3-5jt,4
1929,44,L,1-3jt,4
